CD_STATION;NUM_COM;NOM_COM;NUM_DEP;codagence;ALTITUDE;PROFONDEUR_MAXI_POINT;Unité_coord_fictifs;X_FICT_L93;Y_FICT_L93;CD_ME_v2;CD_ME_niv1_surf;reseau2009;reseau2010;reseau2011;reseau2012;reseau2013;reseau2014;fi_ma_2007;fi_ma_2008;fi_ma_2009;fi_ma_2010;fi_ma_2011;fi_ma_2012;fi_ma_2013;fi_ma_2014;
08977X0009/F4NP1;40184;MIMIZAN;40;AEAG;28,2;67;40184_FRFG105_FRFG045;361269,6807;6356794,832;FG105;FG045;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;;oui;;
09491X0009/F3;40187;MOLIETS-ET-MAA;40;AEAG;10;200;40187_FRFG105_FRFG045;348339,5006;6319346,825;;FG045;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09491X0010/F4;40187;MOLIETS-ET-MAA;40;AEAG;5;160.5;40187_FRFG105_FRFG045;350247,6008;6319567,673;FG084;FG045;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;;;;oui;;oui;oui;;
09781X0008/F;40191;MONTAUT;40;AEAG;95;101;40191_FRFG091_FRFG044;406954,5466;6299381,488;FG091;FG044;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;oui;oui;oui;
09513X0010/F;40192;MONT-DE-MARSAN;40;AEAG;50;70;40192_FRFG070_FRFG046;419747,5571;6317677,475;;FG046;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
09513X0012/F;40192;MONT-DE-MARSAN;40;AEAG;54;62;40192_FRFG070_FRFG046;420664,3599;6318169,002;;FG046;Hors RCS et RCO;;;;;;;;oui;;;;;;
09513X0009/F;40192;MONT-DE-MARSAN;40;AEAG;47;70;40192_FRFG084_FRFG046;417683,4954;6320285,731;;FG046;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09513X0003/F2;40192;MONT-DE-MARSAN;40;AEAG;49,65;103.5;40192_FRFG084_FRFG046;418975,421;6319110,418;;FG046;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09513X0021/GMM1;40192;MONT-DE-MARSAN;40;AEAG;48;1850;40192_FRFG084_FRFG046;420673,6931;6315918,061;FG091;FG046;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;;;oui;
09513X0048/S;40192;MONT-DE-MARSAN;40;AEAG;37;0;40192_FRFG084_FRFG046;417771,61;6316096,672;FG045;FG046;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
09513X0005/F;40192;MONT-DE-MARSAN;40;AEAG;41;80;40192_FRFG084_FRFG046;420414,1988;6315609,36;;FG046;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09783X0002/FACR3;40196;MONTSOUE;40;AEAG;59,5;75.05;40196_FRFG091_FRFG044;419190,1377;6298270,569;FG082;FG044;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;
09783X0033/F;40196;MONTSOUE;40;AEAG;61;120;40196_FRFG091_FRFG044;415771,8157;6298044,745;FG082;FG044;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;
09783X0022/F;40196;MONTSOUE;40;AEAG;65;67;40196_FRFG091_FRFG081;419422,6571;6296351,315;FG082;FG081;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;
09243X0012/F2;40197;MORCENX;40;AEAG;67,3;300;40197_FRFG084_FRFG046;386778,8003;6331969,593;FG070;FG046;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
09242X0001/F1;40197;MORCENX;40;AEAG;75,13;330;40197_FRFG105_FRFG046;386931,6963;6338485,183;;FG046;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09777X0006/F;40199;MOUSCARDES;40;AEAG;59;27;40199_FRFG083_FRFG044;386436,1542;6285204,445;;FG044;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09508X0055/D2;40201;MUGRON;40;AEAG;20;9.25;40201_FRFG083_FRFG028;396276,7145;6302707,144;FG028;FG028;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;
09774X0031/F;40205;NOUSSE;40;AEAG;27;100;40205_FRFG082_FRFG044;391378,1779;6297968,452;;FG044;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09773X0008/F;40205;NOUSSE;40;AEAG;42;75;40205_FRFG082_FRFG044;391982,7323;6297979,233;FG082;FG044;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;oui;oui;oui;
09241X0003/F2;40210;ONESSE-ET-LAHARIE;40;AEAG;35,52;51;40210_FRFG105_FRFG045;378034,1732;6340120,683;;FG045;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09767X0010/F1;40211;ORIST;40;AEAG;2;33;40211_FRFG091_FRFG028;363466,8613;6292390,962;FG082;FG028;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;;
09767X0058/F;40211;ORIST;40;AEAG;9;35;40211_FRFG091_FRFG028;362097,359;6292434,708;FG082;FG028;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;
09767X0037/F3;40211;ORIST;40;AEAG;1;30;40211_FRFG091_FRFG028;363239,845;6290451,039;FG082;FG028;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;
09767X0033/F2;40211;ORIST;40;AEAG;2;39;40211_FRFG091_FRFG028;362829,9272;6291121,592;FG082;FG028;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;;
10024X0044/D4;40212;ORTHEVIELLE;40;AEAG;12;;40212_FRFG051_FRFG031;365323,8754;6281187,273;FG031;FG031;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
08745X0024/F;40217;PARENTIS-EN-BORN;40;AEAG;30,87;394;40217_FRFG105_FRFG045;380094,6606;6371700,918;FG083;FG045;Hors RCS et RCO;;;;;;;;oui;;;;;;
09788X0011/F3;40220;PECORADE;40;AEAG;115;482;40220_FRFG082_FRFG044;429801,3985;6289737,524;FG082;FG044;Hors RCS et RCO;;;;;;oui;;;;;;;;
09788X0004/F2;40220;PECORADE;40;AEAG;102,49;487;40220_FRFG082_FRFG044;428041,8209;6288660,705;FG082;FG044;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
08748X0001/F;40227;PISSOS;40;AEAG;52;167;40227_FRFG105_FRFG045;394992,3678;6358424,181;FG070;FG045;Hors RCS et RCO;;;;;;;oui;;;;;;;
08748X0016/F2;40227;PISSOS;40;AEAG;55;170;40227_FRFG105_FRFG045;406199,1853;6365410,227;FG070;FG045;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
08974X0011/F;40229;PONTENX-LES-FORGES;40;AEAG;47;420;40229_FRFG105_FRFG045;377699,9276;6362848,032;FG083;FG045;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;oui;;oui;oui;
09506X0048/P1;40230;PONTONX-SUR-L'ADOUR;40;AEAG;9;8.5;40230_FRFG070_FRFG046;385066,5858;6307835,925;FG028;FG046;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
09506X0004/F;40230;PONTONX-SUR-L'ADOUR;40;AEAG;33;180.93;40230_FRFG070_FRFG046;384036,5629;6306156,027;;FG046;Hors RCS et RCO;;;;;;oui;;;;;;;;
09514X0040/F;40238;PUJO-LE-PLAN;40;AEAG;92;42;40238_FRFG084_FRFG066;432974,5142;6312680,854;FG066;FG066;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;;
09521X0003/SOURCE;40238;PUJO-LE-PLAN;40;AEAG;64;0;40238_FRFG084_FRFG066;432358,4141;6314052,496;FG066;FG066;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
09514X0050/F;40238;PUJO-LE-PLAN;40;AEAG;95;45;40238_FRFG084_FRFG066;432391,2219;6312088,764;;FG066;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
09246X0015/F2;40243;RION-DES-LANDES;40;AEAG;65;120;40243_FRFG084_FRFG046;382916,3912;6328496,189;;FG046;Hors RCS et RCO;;;;;;;;oui;;;;;;
09261X0008/F1;40245;ROQUEFORT;40;AEAG;93;74;40245_FRFG081_FRFG066;432820,0082;6331617,576;FG081;FG066;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
09261X0010/N2;40245;ROQUEFORT;40;AEAG;91;150;40245_FRFG081_FRFG066;432450,2094;6331683,786;FG091;FG066;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;oui;;oui;;;;
08988X0009/F2;40246;SABRES;40;AEAG;77;172;40246_FRFG105_FRFG045;400020,3615;6342876,31;FG070;FG045;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09781X0010/S;40249;SAINT-AUBIN;40;AEAG;43;;40249_FRFG081_FRFG044;402356,1322;6297314,636;FG082;FG044;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
09781X0007/F;40249;SAINT-AUBIN;40;AEAG;50;80;40249_FRFG081_FRFG044;402519,4646;6297365,498;FG082;FG044;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;oui;oui;oui;oui;oui;oui;oui;oui;
09257X0041/PZ1;40250;SAINT-AVIT;40;AEAG;73,8;242;40250_FRFG084_FRFG046;418984,8705;6324872,281;FG083;FG046;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;;oui;oui;
09257X0043/P;40250;SAINT-AVIT;40;AEAG;72;;40250_FRFG084_FRFG046;421351,3561;6323150,345;FG046;FG046;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
09782X0019/F;40252;SAINTE-COLOMBE;40;AEAG;75;105;40252_FRFG082_FRFG044;411565,6574;6293911,712;FG082;FG044;RCO Seul;RCOseul;RCOseul;RCOseul;RCOseul;RCOseul;;oui;oui;oui;oui;oui;oui;oui;
10031X0017/F;40254;SAINT-CRICQ-DU-GAVE;40;AEAG;9;;40254_FRFG082_FRFG030;376643,5141;6277891,761;FG030;FG030;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;;
09525X0006/PUITS;40259;SAINT-GEIN;40;AEAG;83;1.9;40259_FRFG084_FRFG066;431979,286;6308930,666;FG084;FG066;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
09507X0042/F3;40260;SAINT-GEOURS-D'AURIBAT;40;AEAG;62,5;100;40260_FRFG083_FRFG044;391585,7558;6303251,728;FG083;FG044;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
09768X0039/F;40269;SAINT-LON-LES-MINES;40;AEAG;67;170;40269_FRFG091_FRFG044;366361,2759;6291100,142;;FG044;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
09768X0040/F2;40269;SAINT-LON-LES-MINES;40;AEAG;65,5;50;40269_FRFG091_FRFG044;367936,6374;6287622,599;FG091;FG044;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;;oui;;
08974X0013/F2;40278;SAINT-PAUL-EN-BORN;40;AEAG;12;192.15;40278_FRFG105_FRFG045;370021,3393;6353883,957;FG084;FG045;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09505X0006/F1;40279;SAINT-PAUL-LES-DAX;40;AEAG;38,93;180;40279_FRFG070_FRFG046;371341,2989;6303379,612;;FG046;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09505X0012/F3;40279;SAINT-PAUL-LES-DAX;40;AEAG;36,52;160;40279_FRFG070_FRFG046;367371,2226;6301469,744;;FG046;Hors RCS et RCO;;;;;;;;oui;;;;;;
09505X0010/F2;40279;SAINT-PAUL-LES-DAX;40;AEAG;37,4;400;40279_FRFG070_FRFG046;374553,0119;6306358,41;;FG046;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09764X0049/F4;40279;SAINT-PAUL-LES-DAX;40;AEAG;50,83;217;40279_FRFG070_FRFG046;369925,6833;6303594,402;;FG046;Hors RCS et RCO;;;;;;;;oui;;;;;;
09505X0018/F4H;40279;SAINT-PAUL-LES-DAX;40;AEAG;37,04;161;40279_FRFG070_FRFG046;366030,2596;6302392,384;;FG046;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09764X0024/F2;40279;SAINT-PAUL-LES-DAX;40;AEAG;47;306;40279_FRFG083_FRFG046;375011,9629;6302080,494;;FG046;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09764X0014/F;40279;SAINT-PAUL-LES-DAX;40;AEAG;34,1;265;40279_FRFG083_FRFG046;373476,8605;6302918,961;;FG046;Hors RCS et RCO;;;;;;;;oui;;;;;;
09513X0011/F;40281;SAINT-PIERRE-DU-MONT;40;AEAG;40;63;40281_FRFG084_FRFG046;418380,7718;6315488,102;;FG046;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09513X0062/F;40281;SAINT-PIERRE-DU-MONT;40;AEAG;45;80;40281_FRFG084_FRFG046;414503,1943;6314006,689;;FG046;Hors RCS et RCO;;;;;;;oui;;;;;;;
09513X0065/F;40281;SAINT-PIERRE-DU-MONT;40;AEAG;90;115;40281_FRFG084_FRFG066;418441,7835;6312978,658;;FG066;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09504X0002/F;40285;SAINT-YAGUEN;40;AEAG;35;85;40285_FRFG070_FRFG046;402038,6172;6317505,392;;FG046;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
08505X0042/F;40287;SANGUINET;40;AEAG;32;146;40287_FRFG105_FRFG045;377880,0497;6379445,351;FG070;FG045;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09783X0018/F1;40289;SARRAZIET;40;AEAG;60;110;40289_FRFG081_FRFG044;418627,8672;6295705,498;FG082;FG044;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;oui;oui;oui;
09772X0021/F2;40294;SAUGNAC-ET-CAMBRAN;40;AEAG;21;200;40294_FRFG083_FRFG044;377182,7023;6293004,86;;FG044;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
09771X0157/F;40294;SAUGNAC-ET-CAMBRAN;40;AEAG;29;190;40294_FRFG083_FRFG044;378736,7372;6294946,957;;FG044;Hors RCS et RCO;;;;;;;;oui;;;;;;
08744X0012/F2;40295;SAUGNACQ-ET-MURET;40;AEAG;51;143;40295_FRFG105_FRFG045;397387,641;6373790,102;FG070;FG045;Hors RCS et RCO;;;;;;oui;;;;;;;;
09761X0045/F4;40296;SEIGNOSSE;40;AEAG;16;67;40296_FRFG083_FRFG045;348746,6097;6296278,099;;FG045;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
09761X0006/F1;40296;SEIGNOSSE;40;AEAG;8;44.5;40296_FRFG105_FRFG045;347250,8798;6296567,09;FG045;FG045;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;;oui;;
09771X0314/F;40300;SEYRESSE;40;AEAG;9;8;40300_FRFG082_FRFG029;372748,015;6295200,649;FG029;FG029;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
08986X0046/F2;40303;SOLFERINO;40;AEAG;82,7;186;40303_FRFG105_FRFG045;387284,9652;6346662,665;FG070;FG045;Hors RCS et RCO;;;;;;;oui;;;;;;;
09761X0040/F8;40304;SOORTS-HOSSEGOR;40;AEAG;4;28.7;40304_FRFG105_FRFG045;343536,8015;6295171,873;FG045;FG045;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;;
09761X0046/F1;40304;SOORTS-HOSSEGOR;40;AEAG;9;21.14;40304_FRFG105_FRFG045;345217,7504;6296233,994;;FG045;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
08756X0015/F;40307;SORE;40;AEAG;77;60;40307_FRFG105_FRFG045;408486,892;6361825,879;FG084;FG045;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09508X0061/F1;40309;SOUPROSSE;40;AEAG;52,5;95;40309_FRFG084_FRFG046;402108,4865;6306691,757;;FG046;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09496X0001/F1;40310;SOUSTONS;40;AEAG;24;16;40310_FRFG084_FRFG045;353736,8531;6303847,009;;FG045;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
09496X0027/F3;40310;SOUSTONS;40;AEAG;9;80;40310_FRFG105_FRFG045;348252,6671;6300826,696;;FG045;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09496X0026/F2;40310;SOUSTONS;40;AEAG;9;80;40310_FRFG105_FRFG045;350746,6806;6306121,044;;FG045;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
09501X0006/F2;40311;TALLER;40;AEAG;81;139;40311_FRFG084_FRFG045;373664,5177;6314696,581;;FG045;Hors RCS et RCO;;;;;;;;oui;;;;;;
10014X0007/F1;40312;TARNOS;40;AEAG;10;12;40312_FRFG083_FRFG045;336880,1828;6283494,362;FG045;FG045;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;;
09504X0001/F;40313;TARTAS;40;AEAG;20;243.64;40313_FRFG070_FRFG046;393440,2803;6311587,274;;FG046;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09256X0015/F2;40320;UCHACQ-ET-PARENTIS;40;AEAG;51;80.2;40320_FRFG070_FRFG046;415129,3222;6321062,555;FG070;FG046;RCS;RCSseul;RCSseul;RCSseul;RCSseul;RCSseul;oui;;;;;;oui;oui;
09256X0038/F;40320;UCHACQ-ET-PARENTIS;40;AEAG;39;107;40320_FRFG070_FRFG046;414055,9596;6323971,234;;FG046;Hors RCS et RCO;;;;;;oui;;;;;;;;
09233X0019/F;40322;UZA;40;AEAG;26;190;40322_FRFG105_FRFG045;364688,0087;6335914,427;FG084;FG045;Hors RCS et RCO;;;;;;oui;;;;;;;;
09236X0013/F2;40326;VIELLE-SAINT-GIRONS;40;AEAG;25;38;40326_FRFG105_FRFG045;357627,8839;6327045,332;FG045;FG045;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09236X0008/F1;40326;VIELLE-SAINT-GIRONS;40;AEAG;25;55;40326_FRFG105_FRFG045;353993,2584;6327681,967;FG045;FG045;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
09236X0018/F3;40326;VIELLE-SAINT-GIRONS;40;AEAG;35;46.5;40326_FRFG105_FRFG045;348603,3898;6320833,822;FG045;FG045;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09495X0016/P3;40328;VIEUX-BOUCAU-LES-BAINS;40;AEAG;7;75;40328_FRFG105_FRFG045;346189,2243;6308280,989;;FG045;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
09495X0026/F;40328;VIEUX-BOUCAU-LES-BAINS;40;AEAG;8;73.5;40328_FRFG105_FRFG045;347263,9065;6307984,048;;FG045;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
09495X0017/F4;40328;VIEUX-BOUCAU-LES-BAINS;40;AEAG;5;70;40328_FRFG105_FRFG045;347381,8548;6308602,738;;FG045;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09495X0015/P2;40328;VIEUX-BOUCAU-LES-BAINS;40;AEAG;7;60;40328_FRFG105_FRFG045;345709,1847;6309144,002;;FG045;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;;;;;;;
09248X0048/F;40330;VILLENAVE;40;AEAG;80;63.5;40330_FRFG084_FRFG046;397501,5544;6326452,61;;FG046;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
08746X0019/F2;40332;YCHOUX;40;AEAG;53,3;171.6;40332_FRFG105_FRFG045;385664,0103;6373328,594;FG070;FG045;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
09248X0053/F2;40333;YGOS-SAINT-SATURNIN;40;AEAG;69;125;40333_FRFG084_FRFG046;400109,2195;6328350,596;;FG046;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
03961X0019/PF3AEP;41003;AREINES;41;AELB;82,5;15;41003_FRGG090_FRGG111;557062,1923;6746796,006;;GG111;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;;;;;;;
03961X0121/F3AEP;41003;AREINES;41;AELB;82,5;174;41003_FRGG090_FRGG111;557557,3397;6746702,023;;GG111;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
03971X0091/F1AEP;41006;AUTAINVILLE;41;AELB;124;155;41006_FRGG080_FRGG092;581228,1144;6753858,176;;GG092;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
03971X0092/F2AEP;41006;AUTAINVILLE;41;AELB;124;80;41006_FRGG080_FRGG092;580576,2348;6752990,316;;GG092;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
04283X0091/F;41009;AVERDON;41;AELB;111;103;41009_FRGG142_FRGG092;571281,0986;6731607,098;GG088;GG092;Hors RCS et RCO;;;;;;;;oui;;;;;;
03607X0008/FAEP;41014;BEAUCHENE;41;AELB;173;86;41014_FRGG080_FRGG090;549322,9999;6763327,804;GG080;GG090;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
04902X0012/FAEP;41016;BILLY;41;AELB;88;260;41016_FRGG136_FRGG094;590221,0613;6693058,597;GG142;GG094;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;
03603X0004/FAEP;41024;BOURSAY;41;AELB;145,7;82.35;41024_FRGG080_FRGG090;551366,2871;6771059,601;GG080;GG090;Hors RCS et RCO;;;;;;oui;;;;;;;;
04296X0012/F2AEP;41025;BRACIEUX;41;AELB;88;90;41025_FRGG136_FRGG094;590892,1879;6718563,266;;GG094;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;;oui;;;;;;
03971X0080/FAEP;41027;BRIOU;41;AELB;127,5;80;41027_FRGG142_FRGG092;585123,6487;6749578,028;;GG092;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;
03951X0002/FAEP;41030;CELLE;41;AELB;95;86.4;41030_FRGG080_FRGG090;535811,4984;6749680,223;GG080;GG090;Hors RCS et RCO;;;;;;oui;;oui;;;;;;
04288X0023/F;41031;CELLETTES;41;AELB;87;40;41031_FRGG089_FRGG093;579292,9662;6716752,294;GG136;GG093;RCS;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;RCS/RCO;oui;oui;oui;oui;oui;oui;oui;oui;
04593X0072/FAEP;41032;CHAILLES;41;AELB;95,5;305.83;41032_FRGG136_FRGG094;574986,4268;6715944,834;;GG094;Hors RCS et RCO;horsRCSRCODRIRE;;;;;;oui;;;;;;;
03966X0001/FAEP;41035;CHAMPIGNY-EN-BEAUCE;41;AELB;121;50.65;41035_FRGG142_FRGG092;567974,7867;6735457,109;GG092;GG092;Hors RCS et RCO;horsRCSRCODRIRE;;;;;oui;oui;oui;;;;;;
