"COD_POS","ANNEE","nbpreltot","MOYPTOTAL","MAXPTOTAL","MINMOLRECHTOTAL","MINMOLQTOTAL","MAXMOLQTOTAL"
"59610",2012,2,0,0,64,0,0
"59650",2007,1,0.06,0.06,96,1,1
"59650",2008,1,0.01,0.01,40,1,1
"59870",2008,2,0,0,31,0,0
"59870",2009,2,0,0,31,0,0
"59870",2010,1,0,0,31,0,0
"59870",2011,2,0.01,0.02,31,0,1
"59870",2012,1,0,0,42,0,0
"59990",2008,2,0.005,0.01,29,0,1
"59990",2012,1,0.04,0.04,64,2,2
"60141",2007,2,0.249,0.337,184,2,2
"60141",2008,2,0.5495,0.669,236,3,3
"60141",2009,4,0.2235,0.39,234,2,3
"60141",2010,3,0.27,0.51,231,1,2
"60141",2011,5,0.3424,0.68,87,2,3
"60141",2012,4,0.72125,1.188,239,4,9
"60150",2007,1,0,0,184,0,0
"60170",2007,4,0,0,184,0,0
"60170",2009,2,0.01,0.01,231,1,1
"60170",2010,6,0,0,87,0,0
"60170",2011,4,0,0,228,0,0
"60170",2012,4,0,0,234,0,0
"60190",2007,4,0,0,182,0,0
"60190",2009,2,0,0,228,0,0
"60190",2010,6,0.01,0.05,87,0,1
"60190",2011,4,0.145,0.46,228,0,2
"60190",2012,3,0.02,0.034,239,2,3
"60210",2007,2,0.135,0.2,166,2,2
"60210",2009,4,0.28,0.42,228,2,4
"60210",2010,5,0.212,0.31,87,2,3
"60210",2011,4,0.2135,0.34,228,2,3
"60210",2012,4,0.33025,0.495,239,4,8
"60220",2007,4,0.155,0.19,164,2,3
"60220",2008,4,0.1331666665,0.34,233,0,3
"60220",2009,8,0.208875,0.334,234,2,3
"60220",2010,8,0.12,0.25,231,0,2
"60220",2011,7,0.1425,0.23,232,2,3
"60220",2012,8,0.27725,0.47,234,3,7
"60230",2007,2,0.1855,0.224,184,2,2
"60230",2008,3,0.02,0.06,233,0,1
"60230",2009,2,0.098,0.196,234,0,2
"60230",2011,4,0.1225,0.15,232,2,2
"60240",2007,9,0.04141666675,0.19,55,0,3
"60240",2008,6,0.062,0.248,233,0,4
"60240",2009,10,0.067125,0.272,234,0,5
"60240",2010,10,0.03,0.19,231,0,4
"60240",2011,6,0,0,232,0,0
"60240",2012,6,0.021,0.03,234,1,1
"60280",2007,3,0.120666667,0.13,55,2,2
"60280",2009,4,0.1725,0.38,228,1,3
"60280",2010,4,0.1125,0.16,228,1,3
"60280",2011,5,0.3038,0.978,87,2,4
"60280",2012,4,0.1175,0.15,239,2,4
"60310",2007,2,0.188,0.228,184,2,2
"60310",2009,2,0.175,0.19,231,2,3
"60310",2010,3,0.125,0.14,87,2,3
"60310",2011,2,0.19,0.2,228,2,3
"60310",2012,3,0.132,0.232,87,2,4
"60350",2007,2,0.0265,0.053,184,0,1
"60350",2009,2,0.14,0.15,228,1,2
"60350",2010,2,0.47,0.87,228,2,4
"60350",2011,2,0.075,0.08,228,2,2
"60350",2012,2,0.105,0.17,239,1,2
"60370",2007,1,0,0,184,0,0
"60370",2009,1,0.03,0.03,231,1,1
"60370",2010,1,0,0,228,0,0
"60370",2011,1,0.03,0.03,228,1,1
"60370",2012,1,0.009,0.009,283,1,1
"60400",2007,4,0.0105,0.021,55,0,1
"60400",2008,1,0.03,0.03,87,2,2
"60400",2009,4,0.045,0.08,86,0,3
"60400",2010,3,0.01,0.04,228,0,2
"60400",2011,4,0.05,0.09,87,0,2
"60400",2012,3,0.0215,0.042,239,0,3
"60460",2007,2,0.0345,0.043,184,1,2
"60460",2011,4,0.09,0.15,228,1,4
"60460",2012,1,0.069,0.069,283,4,4
"60480",2007,3,0,0,55,0,0
"60480",2009,3,0.013333333,0.04,86,0,1
"60480",2010,2,0,0,228,0,0
"60480",2011,3,0.003333333,0.01,4,0,1
"60480",2012,2,0.006,0.009,239,1,1
"60490",2007,4,0.06625,0.134,184,0,2
"60490",2009,4,0.1075,0.23,227,0,3
"60490",2010,4,0.08,0.17,228,0,2
"60490",2011,4,0.182,0.31,228,0,4
"60490",2012,5,0.0839166665,0.21,87,1,4
"60510",2007,1,0,0,184,0,0
"60510",2010,3,0.023333333,0.07,87,0,2
"60510",2011,2,0.06,0.06,228,2,2
"60510",2012,2,0.0205,0.04,234,1,2
"60590",2007,3,0,0,55,0,0
"60590",2008,2,0,0,230,0,0
"60590",2009,2,0.015,0.03,87,0,2
"60590",2010,2,0,0,232,0,0
"60590",2011,2,0,0,229,0,0
"60590",2012,2,0.035,0.05,239,1,2
"60620",2007,2,0.138,0.225,184,1,2
"60620",2008,2,0.188,0.188,236,2,3
"60620",2009,4,0.15525,0.169,234,2,2
"60620",2010,3,0.1,0.12,231,1,2
"60620",2011,6,0.115166667,0.3,86,1,3
"60620",2012,4,0.1725,0.26,236,3,4
"60650",2008,1,0,0,234,0,0
"60650",2009,2,0,0,234,0,0
"60660",2007,1,0.286,0.286,184,3,3
"60660",2009,4,0.4325,0.45,228,2,3
"60660",2010,4,0.355,0.59,228,2,4
"60660",2011,4,0.3275,0.54,228,1,3
"60660",2012,4,0.2275,0.51,239,2,6
"60800",2007,2,0,0,184,0,0
"60800",2009,2,0.075,0.08,229,1,1
"60800",2010,4,0.0525,0.11,228,0,4
"60800",2011,4,0.207,0.738,228,0,4
"60800",2012,1,2.691,2.691,274,31,31
"60810",2007,3,0,0,55,0,0
"60810",2009,3,0.013333333,0.02,87,0,1
"60810",2010,4,0,0,228,0,0
"60810",2011,4,0.02,0.08,228,0,3
"60810",2012,4,0.05575,0.21,239,0,5
"60820",2007,2,0,0,184,0,0
"60820",2008,2,0.085,0.11,233,2,3
"60820",2009,2,0.1185,0.215,233,1,3
"60820",2010,1,0,0,229,0,0
"60820",2011,2,0.015,0.03,229,0,1
"60820",2012,2,0.225,0.43,239,1,2
"61120",2007,3,0,0,93,0,0
"61120",2008,2,0,0,230,0,0
"61120",2009,3,0.028333333,0.044,95,1,2
"61120",2010,2,0.015,0.03,232,0,1
"61120",2011,3,0.01,0.03,85,0,1
"61120",2012,2,0.042,0.054,277,1,4
"61130",2007,2,0.11,0.14,174,1,2
"61130",2008,4,0.09,0.17,93,1,2
"61130",2009,5,0.058,0.07,176,2,2
"61130",2010,4,0.0225,0.06,85,0,2
"61130",2011,4,0.10075,0.14,278,2,5
"61130",2012,4,0.08325,0.105,279,2,4
"61150",2007,12,0.0745,0.149,184,0,3
"61150",2008,12,0.0785,0.087,230,2,2
"61150",2009,24,0.0945,0.133,234,2,4
"61150",2010,24,0.0425,0.07,231,1,2
"61150",2011,24,0.0325,0.06,232,0,2
"61150",2012,24,0.091,0.163,277,2,9
"61170",2007,1,0,0,179,0,0
"61170",2008,1,0,0,176,0,0
"61200",2007,7,0.156666666666667,0.453,93,0,3
"61200",2008,7,0.159,0.437,93,0,4
"61200",2009,10,0.143388888666667,0.35,95,0,4
"61200",2010,11,0.135,0.47,85,0,4
"61200",2011,11,0.154166666666667,0.62,85,0,6
"61200",2012,9,0.158277777666667,0.471,277,0,9
"61220",2007,2,0.048,0.06,184,1,1
"61220",2008,3,0.193333333,0.24,230,3,4
"61220",2009,4,0.14175,0.147,234,3,3
"61220",2010,4,0.065,0.11,231,0,3
"61220",2011,4,0.175,0.33,232,2,3
"61220",2012,4,0.07775,0.127,277,2,5
"61230",2007,4,0.0695,0.162,184,0,2
"61230",2008,5,0.0726666665,0.124,93,0,2
"61230",2009,5,0.08025,0.131,234,1,2
"61230",2010,8,0.09375,0.28,231,0,4
"61230",2011,8,0.03625,0.06,232,0,1
"61230",2012,4,0.05755,0.1393,277,1,5
"61240",2007,2,0,0,184,0,0
"61240",2008,1,0.073,0.073,234,1,1
"61240",2009,2,0.0115,0.023,234,0,1
"61240",2010,2,0,0,232,0,0
"61240",2011,2,0,0,232,0,0
"61240",2012,3,0.013766667,0.023,85,0,3
"61300",2007,3,0.036666667,0.11,93,0,1
"61300",2008,3,0.01,0.03,93,0,1
"61300",2009,3,0.022333333,0.067,95,0,1
"61300",2010,2,0.055,0.11,85,0,1
"61300",2011,3,0,0,85,0,0
"61300",2012,3,0.003333333,0.01,85,0,1
"61400",2007,7,0.158888889,0.38,93,1,3
"61400",2008,7,0.118888889,0.32,176,0,3
"61400",2009,10,0.0797777776666667,0.21,95,0,3
"61400",2010,8,0.0866666666666667,0.23,170,1,3
"61400",2011,8,0.103833333333333,0.192,278,1,2
"61400",2012,8,0.07325,0.169,279,0,3
"61500",2007,2,0.0375,0.075,184,0,1
"61500",2008,3,0.1,0.141,93,1,3
"61500",2009,4,0.091,0.105,234,2,2
"61500",2010,5,0.054,0.08,85,1,2
"61500",2011,4,0.0875,0.2,232,1,2
"61500",2012,5,0.10386,0.31,85,1,5
"61700",2007,2,0.02,0.04,271,0,1
"61700",2008,2,0.015,0.03,272,0,1
"61700",2009,2,0.025,0.05,272,0,1
"61700",2010,3,0.018333333,0.055,85,0,1
"61700",2011,2,0.032,0.034,279,1,1
"61700",2012,2,0.0385,0.044,279,1,1
"61790",2007,5,0.1156,0.209,184,0,1
"61790",2008,3,0.190333333,0.23,233,1,2
"61790",2009,4,0.167,0.216,234,2,2
"61790",2010,5,0.078,0.14,85,0,1
"61790",2011,4,0.0875,0.13,232,1,2
"61790",2012,5,0.1256,0.2,85,1,5
"61800",2007,23,0,0,93,0,0
"61800",2008,16,0,0,230,0,0
"61800",2009,23,0.013416666375,0.025,95,0,1
"61800",2010,33,0,0,85,0,0
"61800",2011,39,0.0755625,0.38,85,0,1
"61800",2012,33,0.01765,0.03,85,0,1
"62116",2007,3,0.02,0.06,18,0,1
"62116",2009,1,0,0,62,0,0
"62116",2011,1,0,0,63,0,0
"62120",2007,2,0.329,0.658,31,0,11
"62120",2008,2,0.12,0.18,43,1,5
"62120",2009,2,0.295,0.37,43,4,5
"62121",2008,1,0.11,0.11,31,3,3
"62121",2009,1,0.06,0.06,31,3,3
"62121",2010,1,0.06,0.06,31,2,2
"62122",2007,2,0.03,0.04,18,1,2
"62122",2010,1,0.01,0.01,63,1,1
"62122",2012,1,0.02,0.02,64,1,1
"62123",2007,2,0.06,0.07,18,2,2
"62123",2010,1,0.1,0.1,63,3,3
"62124",2007,2,0,0,18,0,0
"62124",2010,1,0,0,63,0,0
"62124",2012,1,0,0,64,0,0
"62127",2007,1,0.01,0.01,96,1,1
"62127",2010,1,0.04,0.04,63,2,2
"62128",2007,2,0.055,0.07,18,2,4
"62128",2010,1,0,0,63,0,0
"62128",2012,1,0.05,0.05,64,2,2
"62129",2007,2,0.05,0.06,19,1,2
"62129",2008,2,0.015,0.03,31,0,1
"62129",2009,2,0.98,1.92,31,1,5
"62129",2010,2,0.05,0.07,31,1,2
"62129",2011,1,0.08,0.08,112,2,2
"62130",2007,9,0.0477777776666667,0.09,18,1,2
"62130",2009,3,0.113333333333333,0.2,62,1,3
"62130",2010,1,0.07,0.07,63,2,2
"62130",2011,3,0.0933333333333333,0.17,63,1,3
"62134",2007,2,0.075,0.09,19,1,2
"62134",2008,2,0.22,0.4,31,1,3
"62134",2009,2,0.17,0.25,31,2,3
"62134",2010,2,0.06,0.09,31,1,2
"62134",2011,1,0.08,0.08,31,2,2
"62134",2012,1,0.07,0.07,42,2,2
"62138",2007,2,0.01,0.01,29,1,1
"62138",2008,1,0.01,0.01,60,1,1
"62138",2009,1,0.01,0.01,62,1,1
"62138",2010,1,0.01,0.01,63,1,1
"62138",2011,1,0.01,0.01,63,1,1
"62138",2012,1,0,0,64,0,0
"62140",2007,3,0.003333333,0.01,18,0,1
"62140",2008,1,0.01,0.01,60,1,1
"62140",2010,1,0,0,63,0,0
"62140",2012,1,0.01,0.01,64,1,1
"62142",2007,2,0.02,0.03,18,1,2
"62142",2010,1,0.02,0.02,63,1,1
"62142",2012,1,0.03,0.03,64,2,2
"62144",2007,2,0.04,0.05,19,1,2
"62144",2008,2,0.045,0.08,31,1,2
"62144",2009,2,0.045,0.05,31,1,1
"62144",2010,2,0.05,0.07,31,1,2
"62144",2011,2,0.04,0.05,31,1,2
"62150",2007,5,0.0458333335,0.07,18,1,2
"62150",2008,2,0.03,0.06,31,0,2
"62150",2009,3,0.02,0.04,31,0,2
"62150",2010,2,0.015,0.02,31,1,1
"62150",2011,2,0.03,0.04,31,1,1
"62150",2012,1,0.03,0.03,64,2,2
"62156",2007,2,0.04,0.06,19,1,2
"62156",2008,2,0.06,0.08,31,2,2
"62156",2009,2,0.075,0.09,31,2,2
"62156",2010,2,0.055,0.06,31,2,2
"62156",2011,2,0.08,0.1,31,2,3
"62156",2012,1,0.07,0.07,42,3,3
"62161",2007,2,0.145,0.2,19,3,3
"62161",2008,2,0.035,0.06,42,1,2
"62161",2009,2,0.065,0.08,42,2,3
"62161",2010,2,0.225,0.29,42,3,3
"62161",2011,2,0.08,0.12,42,2,3
"62161",2012,1,0.05,0.05,42,2,2
"62170",2007,6,0.09125,0.16,18,1,2
"62170",2008,1,0.02,0.02,61,1,1
"62170",2009,1,0.13,0.13,62,2,2
"62170",2010,2,0.05,0.05,63,1,2
"62170",2011,1,0.11,0.11,63,2,2
"62170",2012,2,0.12,0.15,64,2,3
"62175",2007,2,0.02,0.04,18,0,2
"62175",2010,1,0,0,63,0,0
"62175",2012,1,0,0,64,0,0
"62176",2007,6,0.06,0.07,18,2,3
"62176",2009,2,0.05,0.05,62,1,1
"62176",2011,2,0.02,0.02,63,1,1
"62180",2007,14,0.287142857,0.43,18,1,7
"62180",2008,7,0.102857143,0.28,49,1,5
"62180",2009,10,0.253,0.3,39,3,5
"62180",2010,10,0.222,0.35,38,3,5
"62180",2011,10,0.216,0.31,41,3,6
"62180",2012,13,0.218461538,0.28,42,3,6
"62185",2007,4,0.0125,0.02,18,0,1
"62185",2009,2,0.025,0.04,62,1,2
"62185",2010,2,0.045,0.06,63,2,2
"62185",2011,2,0.015,0.03,63,0,2
"62185",2012,2,0.01,0.02,64,0,1
"62210",2007,2,0.035,0.04,18,2,2
"62210",2009,1,0.05,0.05,62,2,2
"62210",2010,1,0.05,0.05,63,2,2
"62210",2011,1,0.04,0.04,63,2,2
"62221",2007,2,0.11,0.13,19,4,5
"62221",2008,2,0.08,0.16,31,0,3
"62221",2009,2,0.125,0.16,31,3,5
"62221",2010,2,0.085,0.09,31,3,3
"62221",2011,1,0.18,0.18,31,5,5
"62221",2012,1,0.08,0.08,42,3,3
"62223",2007,4,0.15,0.42,19,0,9
"62223",2008,4,0.085,0.28,33,0,4
"62223",2009,4,0.12,0.33,33,0,7
"62223",2010,4,0.18,0.31,33,0,7
"62223",2011,4,0.09,0.2,33,0,5
"62231",2007,8,0,0,18,0,0
"62231",2012,2,0,0,64,0,0
"62250",2007,2,0,0,18,0,0
"62250",2008,1,0.02,0.02,60,1,1
"62250",2010,1,0,0,63,0,0
"62250",2012,1,0,0,64,0,0
"62260",2007,2,0.165,0.17,18,3,5
"62260",2010,1,0.06,0.06,63,2,2
"62260",2012,1,0.06,0.06,64,2,2
"62270",2007,2,0.055,0.1,19,1,3
"62270",2008,2,0.03,0.05,42,1,2
"62270",2009,2,0.035,0.04,42,1,1
"62270",2010,2,0.02,0.02,42,1,1
"62270",2011,2,0.03,0.03,42,1,1
"62270",2012,1,0.03,0.03,42,1,1
"62310",2007,6,0.07,0.14,18,1,2
"62310",2008,4,0.0675,0.14,31,1,2
"62310",2009,4,0.1175,0.16,31,2,2
"62310",2010,5,0.095,0.18,31,2,2
"62310",2011,2,0.16,0.26,31,2,2
"62320",2007,3,0.05,0.06,18,2,2
"62320",2011,1,0.02,0.02,63,1,1
"62360",2007,3,0.03,0.03,18,1,1
"62360",2008,1,0.03,0.03,60,1,1
"62360",2009,1,0.03,0.03,62,1,1
"62360",2010,1,0.02,0.02,63,1,1
"62360",2011,1,0.02,0.02,63,1,1
"62360",2012,1,0.01,0.01,64,1,1
"62370",2007,2,0,0,19,0,0
"62370",2008,2,0.05,0.1,31,0,1
"62370",2009,2,0,0,31,0,0
"62370",2010,2,0,0,31,0,0
"62370",2011,2,0,0,31,0,0
"62370",2012,1,0,0,42,0,0
"62380",2007,2,0.005,0.01,19,0,1
"62380",2008,2,0,0,31,0,0
"62380",2009,2,0,0,31,0,0
"62380",2010,3,0,0,31,0,0
"62380",2011,2,0,0,31,0,0
"62380",2012,1,0.2,0.2,64,4,4
"62390",2007,3,0.006666667,0.01,18,0,1
"62390",2009,1,0.05,0.05,63,2,2
"62390",2011,1,0,0,63,0,0
"62450",2007,2,0.025,0.04,18,1,2
"62450",2008,1,0.04,0.04,60,2,2
"62450",2010,1,0.04,0.04,63,2,2
"62470",2007,3,0,0,18,0,0
"62470",2009,1,0.02,0.02,63,1,1
"62470",2010,1,0.03,0.03,63,1,1
"62470",2012,1,0.02,0.02,64,1,1
"62490",2007,3,0.03,0.05,18,1,2
"62490",2010,1,0,0,63,0,0
"62490",2011,1,0.05,0.05,63,2,2
"62490",2012,1,0.05,0.05,64,2,2
"62500",2007,2,0.015,0.02,19,1,1
"62500",2008,2,0.165,0.3,31,1,1
"62500",2009,2,0.21,0.4,31,1,4
"62500",2010,2,0.01,0.02,31,0,1
"62500",2011,2,0.02,0.02,31,1,1
"62500",2012,1,0.01,0.01,42,1,1
"62510",2007,2,0.005,0.01,18,0,1
"62510",2010,1,0.01,0.01,63,1,1
"62560",2007,4,0.0975,0.16,19,1,2
"62560",2008,4,0.0775,0.17,31,1,2
"62560",2009,4,0.11,0.14,31,2,2
"62560",2010,4,0.1675,0.21,31,2,4
"62560",2011,3,0.205,0.33,31,2,4
"62575",2007,1,0.04,0.04,61,2,2
"62575",2009,1,0.03,0.03,62,1,1
"62575",2012,1,0.04,0.04,64,1,1
"62580",2007,2,0.04,0.05,29,1,2
"62580",2010,1,0.02,0.02,63,1,1
"62630",2007,15,0.144583333,0.21,18,2,3
"62630",2008,5,0.144,0.16,36,2,3
"62630",2009,2,0.15,0.18,63,2,3
"62630",2010,3,0.1125,0.16,63,1,4
"62630",2011,1,0.03,0.03,64,1,1
"62630",2012,2,0.115,0.19,64,2,3
"62650",2007,16,0.2354166665,0.39,18,2,3
"62650",2008,7,0.197,0.27,36,2,2
"62650",2009,12,0.210909091,0.32,39,2,3
"62650",2010,11,0.20375,0.36,41,2,2
"62650",2011,14,0.19,0.28,41,2,4
"62650",2012,11,0.186,0.28,42,3,4
"62660",2007,3,0.036666667,0.1,29,0,3
"62660",2009,1,0.02,0.02,63,1,1
"62660",2010,1,0.01,0.01,63,1,1
"62660",2011,1,0.01,0.01,63,1,1
"62660",2012,1,0.01,0.01,64,1,1
"62690",2007,2,0,0,61,0,0
"62690",2012,1,0,0,64,0,0
"62710",2007,3,0.023333333,0.03,18,1,1
"62710",2008,1,0.03,0.03,58,1,1
"62710",2010,1,0.03,0.03,63,1,1
"62710",2011,1,0,0,63,0,0
"62710",2012,1,0.02,0.02,64,1,1
"62760",2007,2,0.135,0.16,19,2,2
"62760",2008,2,0.13,0.2,31,1,2
"62760",2009,2,0.16,0.16,31,2,2
"62760",2010,2,0.13,0.14,31,2,2
"62760",2011,2,0.15,0.17,31,2,3
"62770",2007,2,0.025,0.03,19,1,1
"62770",2008,2,0.08,0.16,31,0,5
"62770",2009,2,0.01,0.02,31,0,1
"62770",2010,2,0.02,0.02,31,1,1
"62770",2011,2,0.12,0.17,112,2,4
"62770",2012,1,1.16,1.16,42,3,3
"62800",2007,4,0.0375,0.06,18,1,3
"62800",2009,2,0.095,0.12,63,3,4
"62800",2010,2,0.09,0.13,63,2,4
"62800",2011,2,0.06,0.06,63,2,3
"62800",2012,1,0.01,0.01,64,1,1
"62810",2007,2,0.015,0.02,18,1,1
"62810",2010,1,0.02,0.02,63,1,1
"62810",2012,1,0.02,0.02,64,1,1
"62830",2007,17,0.211153846,0.32,18,2,3
"62830",2008,8,0.197857143,0.35,36,2,2
"62830",2009,4,0.2275,0.3,62,2,2
"62830",2010,4,0.14,0.29,41,1,2
"62830",2011,4,0.195,0.32,41,2,3
"62830",2012,2,0.09,0.14,64,1,3
"62850",2007,2,0.065,0.08,18,1,2
"62850",2010,1,0.02,0.02,63,1,1
"62850",2012,1,0.02,0.02,64,1,1
"62860",2007,4,0.07,0.13,18,1,2
"62860",2008,1,0.01,0.01,60,1,1
"62860",2010,2,0.06,0.12,63,0,3
"62860",2012,2,0.065,0.13,64,0,4
"62870",2007,3,0.123333333,0.13,18,2,2
"62870",2008,1,0.07,0.07,60,1,1
"62870",2010,1,0.14,0.14,63,3,3
"62870",2011,1,0.1,0.1,63,2,2
"62870",2012,1,0.12,0.12,64,3,3
"62890",2007,2,0.28,0.35,19,2,2
"62890",2008,2,0.27,0.45,31,1,2
"62890",2009,2,0.29,0.35,31,2,2
"62890",2010,2,0.295,0.3,31,2,2
"62890",2011,2,0.265,0.27,31,2,2
"62910",2007,1,0.02,0.02,61,1,1
"62910",2008,1,0.02,0.02,61,1,1
"62920",2010,1,0,0,63,0,0
"62930",2007,2,0.02,0.04,61,0,1
"62930",2008,1,0,0,60,0,0
"62930",2009,1,0,0,62,0,0
"62930",2010,1,0,0,63,0,0
"62930",2012,1,0,0,64,0,0
"62960",2007,2,0.15,0.17,19,2,3
"62960",2008,2,0.15,0.24,31,1,5
"62960",2009,2,0.115,0.15,31,2,3
"62960",2010,2,0.105,0.12,31,2,2
"62960",2011,1,0.16,0.16,31,3,3
"62990",2007,2,0.035,0.04,19,1,1
"62990",2008,2,0.03,0.04,31,1,1
"62990",2009,2,0.045,0.06,31,1,2
"62990",2010,2,0.03,0.06,31,0,2
"62990",2011,3,0.07,0.08,31,2,2
"62990",2012,1,0.05,0.05,42,1,1
"63200",2007,2,0.155,0.31,271,0,1
"63200",2008,2,0.19,0.21,272,1,1
"63200",2009,2,0.25,0.25,272,1,1
"63200",2010,2,0.18,0.19,271,1,1
"63200",2011,2,0.4485,0.487,279,2,2
"63200",2012,2,0.3185,0.326,279,2,2
"63210",2007,2,0,0,271,0,0
"63210",2008,2,0,0,272,0,0
"63210",2009,2,0,0,272,0,0
"63210",2010,2,0,0,271,0,0
"63210",2011,2,0,0,279,0,0
"63210",2012,2,0,0,279,0,0
"63230",2007,2,0,0,271,0,0
"63230",2008,2,0,0,272,0,0
"63230",2009,2,0,0,272,0,0
"63230",2010,3,0,0,30,0,0
"63230",2011,4,0,0,30,0,0
"63230",2012,3,0,0,30,0,0
"63290",2007,3,0.033333333,0.1,18,0,1
"63290",2008,2,0,0,272,0,0
"63290",2009,3,0.016,0.048,27,0,1
"63290",2010,2,0,0,28,0,0
"63290",2011,3,0.024333333,0.04,28,0,1
"63290",2012,2,0,0,279,0,0
"63330",2007,2,0.035,0.04,271,1,1
"63330",2008,2,0,0,272,0,0
"63330",2009,2,0.02,0.04,272,0,1
"63330",2010,2,0,0,271,0,0
"63330",2011,2,0.0695,0.1,334,1,3
"63330",2012,2,0.0275,0.028,279,1,1
"63350",2012,2,0,0,281,0,0
"63410",2007,2,0,0,271,0,0
"63410",2008,2,0,0,272,0,0
"63410",2009,2,0,0,272,0,0
"63410",2010,2,0,0,271,0,0
"63410",2011,2,0,0,279,0,0
"63410",2012,2,0,0,279,0,0
"63430",2007,3,0.006666667,0.02,18,0,1
"63430",2008,3,0.006666667,0.02,27,0,1
"63430",2009,2,0.325,0.34,272,1,2
"63430",2010,2,0.065,0.13,28,0,2
"63430",2011,2,0.16,0.22,334,3,4
"63430",2012,3,0.010333333,0.031,27,0,1
"63470",2007,3,0.01,0.03,18,0,1
"63470",2008,2,0,0,272,0,0
"63470",2009,2,0,0,272,0,0
"63470",2010,2,0,0,271,0,0
"63470",2011,2,0,0,279,0,0
"63470",2012,2,0,0,279,0,0
"63500",2007,2,0,0,271,0,0
"63500",2008,2,0,0,272,0,0
"63500",2009,2,0,0,272,0,0
"63500",2010,3,0.013333333,0.04,28,0,1
"63500",2011,2,0.07,0.14,279,0,1
"63500",2012,3,0.038,0.076,279,0,2
"63590",2007,2,0,0,271,0,0
"63590",2008,3,0.07,0.21,25,0,1
"63590",2009,2,0,0,272,0,0
"63590",2010,2,0,0,271,0,0
"63590",2011,2,0,0,279,0,0
"63590",2012,2,0,0,279,0,0
"63610",2007,2,0,0,271,0,0
"63610",2008,2,0,0,272,0,0
"63610",2009,2,0,0,272,0,0
"63610",2010,2,0,0,271,0,0
"63610",2011,2,0,0,279,0,0
"63610",2012,3,0,0,15,0,0
"63730",2012,1,0,0,281,0,0
"63800",2007,4,0.005,0.02,18,0,1
"63800",2008,4,0.03,0.12,27,0,1
"63800",2009,3,0,0,27,0,0
"63800",2010,1,0,0,271,0,0
"63800",2011,2,0.0205,0.041,279,0,1
"63800",2012,2,0,0,279,0,0
"63870",2007,2,0,0,271,0,0
"63870",2008,3,0,0,15,0,0
"63870",2009,2,0,0,272,0,0
"63870",2010,3,0,0,16,0,0
"63870",2011,2,0,0,15,0,0
"63870",2012,3,0,0,15,0,0
"63980",2007,2,0,0,271,0,0
"63980",2008,2,0,0,272,0,0
"63980",2009,2,0,0,272,0,0
"63980",2010,2,0,0,271,0,0
"63980",2011,2,0,0,334,0,0
"63980",2012,2,0,0,279,0,0
"64110",2007,4,0.058,0.125,72,0,2
"64110",2008,4,0.046,0.143,73,0,2
"64110",2009,4,0.1045,0.306,73,0,3
"64110",2010,4,0.0445,0.125,72,0,2
"64110",2011,4,0.1275,0.29,28,0,4
"64110",2012,4,0.040375,0.0918,25,0,3
"64150",2007,2,0,0,73,0,0
"64150",2008,2,0,0,73,0,0
"64150",2009,2,0,0,73,0,0
"64150",2010,2,0,0,72,0,0
"64150",2011,2,0,0,25,0,0
"64150",2012,2,0,0,25,0,0
"64170",2007,2,0.202,0.264,86,2,4
"64170",2008,2,0.1915,0.286,86,2,5
"64170",2009,2,0.2915,0.342,86,4,5
"64170",2010,2,0.1,0.165,85,1,2
"64170",2011,2,0.2314,0.2828,160,4,6
"64170",2012,2,0.06135,0.0652,79,3,3
"64220",2007,2,0.025,0.05,12,0,1
"64220",2008,2,0.0125,0.025,12,0,1
"64220",2009,1,0,0,73,0,0
"64220",2010,2,0,0,72,0,0
"64220",2011,2,0,0,88,0,0
"64220",2012,2,0,0,25,0,0
"64230",2007,8,0.159125,0.35,86,0,3
"64230",2008,8,0.132375,0.535,73,0,4
"64230",2009,7,0.157,0.283,73,0,3
"64230",2010,8,0.14175,0.268,72,0,3
"64230",2011,8,0.142475,0.4008,28,0,6
"64230",2012,8,0.0642625,0.1319,25,0,3
"64240",2007,1,0,0,73,0,0
"64240",2008,2,0,0,73,0,0
"64240",2009,1,0,0,73,0,0
"64240",2010,2,0,0,72,0,0
"64240",2011,2,0,0,88,0,0
"64240",2012,3,0,0,25,0,0
"64260",2007,4,0,0,73,0,0
"64260",2008,6,0,0,73,0,0
"64260",2009,6,0,0,73,0,0
"64260",2010,6,0,0,72,0,0
"64260",2011,6,0,0,88,0,0
"64260",2012,6,0,0,25,0,0
"64270",2007,6,0,0,73,0,0
"64270",2008,6,0,0,73,0,0
"64270",2009,6,0,0,72,0,0
"64270",2010,6,0,0,72,0,0
"64270",2011,6,0.00358333333333333,0.0215,28,0,1
"64270",2012,6,0.0529833333333333,0.264,25,0,1
"64300",2007,9,0.7376,0.965,86,0,5
"64300",2008,10,0.8528,1.22,86,0,5
"64300",2009,10,0.5916,0.901,82,0,7
"64300",2010,10,0.598,0.771,85,0,5
"64300",2011,10,0.582096,0.7519,160,0,10
"64300",2012,10,0.39792,0.622,28,0,8
"64310",2007,2,0,0,47,0,0
"64310",2008,2,0,0,73,0,0
"64310",2009,3,0,0,63,0,0
"64310",2010,2,0,0,72,0,0
"64310",2011,3,0,0,88,0,0
"64310",2012,2,0,0,25,0,0
"64360",2007,2,0.0165,0.033,86,0,1
"64360",2008,2,0,0,86,0,0
"64360",2009,1,0.082,0.082,73,2,2
